ID,PopulationUntransformed,SeriesStep
1987,27400000,12
1987,21700000,13
1987,28300000,14
1987,16300000,15
1987,23700000,16
1987,25600000,17
1987,28900000,18
1987,23700000,19
1987,20300000,20
1988,35000000,0
1988,101700000,1
1988,175200000,2
1988,220400000,3
1988,168700000,4
1988,137600000,5
1988,172400000,6
1988,212800000,7
1988,207100000,8
1988,185600000,9
1988,201400000,10
1988,133300000,11
1988,198100000,12
1988,210600000,13
1988,191800000,14
1988,163200000,15
1988,155300000,16
1990,7645000,0
1990,374000,1
1990,25000,2
1990,238000,3
1990,6831000,4
1990,932000,5
1990,84000,6
1990,2261000,7
1990,18529000,8
1990,2140000,9
1990,225000,10
1990,3000000,11
1990,12171000,12
1990,4112000,13
1990,1171000,14
1990,5712000,15
1991,50,0
1991,19830,1
1991,277,2
1991,22,3
1991,92,4
1991,62082,5
1991,141,6
1991,32,7
1991,41,8
1991,139958,9
1991,1256,10
1991,30,11
1991,164,12
1991,180032,13
1991,614,14
1991,47,15
1991,92,16
1991,194894,17
1991,1066,18
1991,60,19
1991,348,20
1991,158356,21
1991,892,22
1991,106,23
1991,69,24
1991,139581,25
1991,2613,26
1991,105,27
1991,205,28
1991,247385,29
1991,3782,30
1991,268,31
1991,154,32
1991,363723,33
1991,18607,34
1991,1374,35
1991,578,36
1991,606366,37
1991,84557,38
1991,10709,39
1991,4681,40
1991,837498,41
1991,241056,42
1991,21529,43
1991,3046,44
1991,1471594,45
1992,500000,0
1992,350000,1
1992,300000,2
1992,20000,3
1992,75000,4
1992,40000,5
1992,150000,6
1992,100000,7
1992,80000,8
1992,500000,9
1992,400000,10
1992,130000,11
1992,107000,12
1992,644000,13
1992,495000,14
1992,294000,15
1992,16000,16
1992,92000,17
1992,129000,18
1992,181000,19
1992,206000,20
1992,282000,21
1992,194000,22
1992,512000,23
1992,371000,24
1992,211000,25
1993,150000,0
1993,100000,1
1993,80000,2
1993,500000,3
1993,400000,4
1993,130000,5
1993,107000,6
1993,644000,7
1993,495000,8
1993,294000,9
1993,16000,10
1993,92000,11
1993,129000,12
1993,181000,13
1993,206000,14
1993,282000,15
1993,195000,16
1993,512000,17
1993,371000,18
1993,211000,19
1993,60000,20
1993,60000,21
1993,359000,22
1993,241000,23
1993,186000,24
1993,96000,25
1993,536000,26
1993,860000,27
1993,1988000,28
1993,591000,29
1993,424000,30
1993,150000,31
1993,185000,32
1993,212000,33
1993,308000,34
1993,169000,35
1993,170000,36
1993,460000,37
1993,370000,38
1993,760000,39
1993,310000,40
1993,410000,41
1993,450000,42
1993,470000,43
1994,541000,0
1994,1417000,1
1994,1646000,2
1994,1389000,3
1994,1579000,4
1994,1152000,5
1994,1184000,6
1994,1421000,7
1994,724000,8
1994,1115000,9
1994,880000,10
1994,520000,11
1994,447000,12
1994,1117000,13
1994,1954000,14
1994,1462000,15
1994,573000,16
1994,883000,17
1994,963000,18
1994,1838000,19
1994,1578000,20
1994,866000,21
1994,498000,22
1994,804000,23
1994,928000,24
1994,670000,25
1994,467000,26
1994,291000,27
1994,446000,28
1994,1202000,29
1994,1265000,30
1994,603000,31
1994,595000,32
1994,738000,33
1994,1500000,34
1994,400000,35
1994,695000,36
1994,1063000,37
1994,1621000,38
1994,2534000,39
1994,872000,40
1994,1094000,41
1994,901000,42
1994,1087000,43
1994,873000,44
1994,738000,45
1994,968000,46
1994,1450000,47
1994,876000,48
1994,1375000,49
1994,1265000,50
1994,1230000,51
1994,706000,52
1994,816000,53
1994,932000,54
1994,629000,55
1994,921000,56
1994,769000,57
1994,659000,58
1994,442000,59
1994,485000,60
1994,754000,61
1994,691000,62
1994,759000,63
1994,673000,64
1994,556000,65
1994,734000,66
1998,8394204,0
1998,13935306,1
1998,2387392,2
1998,1009962,3
1998,226554,4
1998,4433844,5
1998,13140450,6
1998,1965282,7
1998,1341144,8
1998,4149288,9
1998,11218434,10
1998,17505268,11
1998,1754358,12
1998,1134840,13
1998,3569982,14
1998,10490670,15
1998,7211046,16
1998,1179322,17
1998,6065880,18
1998,4065216,19
1998,8317500,20
1998,6970020,21
1998,4222788,22
1999,3400000,0
1999,5970000,1
1999,320000,2
1999,240000,3
1999,250000,4
1999,9443000,5
1999,2843000,6
1999,535000,7
1999,680000,8
1999,14630000,9
1999,3706000,10
1999,2581000,11
1999,339000,12
1999,957000,13
1999,24326000,14
1999,3775000,15
1999,3216000,16
1999,2557000,17
1999,8394000,18
1999,13935000,19
1999,2387000,20
1999,1010000,21
1999,227000,22
1999,4434000,23
1999,13140000,24
1999,1965000,25
1999,1341000,26
1999,4149000,27
1999,11218000,28
1999,22505000,29
1999,1754000,30
1999,1135000,31
1999,3570000,32
1999,10491000,33
1999,7211000,34
1999,1179000,35
1999,6066000,36
1999,4065000,37
1999,8320000,38
1999,7000000,39
1999,4200000,40
1999,4730000,41
1999,4050000,42
1999,8340000,43
1999,10040000,44
2003,21463,0
2003,31742,1
2003,6633,2
2003,7331,3
2003,8257,4
2003,7878,5
2003,15828,6
2003,34623,7
2003,42542,8
2003,52107,9
2003,49192,10
2003,20201,11
2003,4248,12
2003,62334,13
2003,15000,14
2003,116294,15
2003,47399,16
2003,25195,17
2003,65415,18
2003,70022,19
2003,51176,20
2003,108405,21
2003,70385,22
2003,37320,23
2003,41725,24
2003,58173,25
2003,72546,26
2003,89450,27
2004,60437,0
2004,2770,1
2004,1960,2
2004,17,3
2004,173096,4
2004,2728,5
2004,3449,6
2004,512,7
2004,313510,8
2004,13152,9
2004,4210,10
2004,1354,11
2004,248491,12
2004,10766,13
2004,1464,14
2004,824,15
2004,130724,16
2004,4707,17
2004,943,18
2004,196,19
2004,121434,20
2004,8179,21
2004,779,22
2004,3411,23
2004,121203,24
2004,7537,25
2004,7174,26
2004,1722,27
2004,77344,28
2004,7115,29
2004,16711,30
2004,490,31
2004,130641,32
2004,8681,33
2004,1451,34
2004,672,35
2004,164581,36
2004,16116,37
2004,2912,38
2004,3661,39
2004,329269,40
2004,111915,41
2004,40273,42
2004,12415,43
2004,1184283,44
2004,39124,45
2005,4500000,0
2005,4200000,1
2005,800000,2
2005,1800000,3
2005,1000000,4
2005,4100000,5
2005,3300000,6
2005,2800000,7
2005,2500000,8
2005,1300000,9
2005,5000000,10
2005,6500000,11
2005,4500000,12
2005,4500000,13
2005,2200000,14
2005,4500000,15
2005,4200000,16
2005,4500000,17
2005,1400000,18
2005,1800000,19
2005,1600000,20
2005,5000000,21
2005,3000000,22
2005,1300000,23
2005,2000000,24
2005,2800000,25
2005,3600000,26
2005,3200000,27
2005,400000,28
2005,2000000,29
2005,3700000,30
2005,4500000,31
2005,2200000,32
2005,1500000,33
2005,500000,34
2005,11200000,35
2005,3700000,36
2005,900000,37
2006,63000,0
2006,359000,1
2006,103000,2
2006,285000,3
2006,799000,4
2006,279000,5
2006,1773000,6
2006,635000,7
2006,278000,8
2006,2232000,9
2006,828000,10
2006,351000,11
2006,723000,12
2006,905000,13
2006,1350000,14
2006,718000,15
2006,1016000,16
2006,756000,17
2006,1023000,18
2006,1331000,19
2006,733000,20
2006,936000,21
2007,400000,0
2007,100000,1
2007,280000,2
2007,800000,3
2007,280000,4
2007,1770000,5
2007,635000,6
2007,278000,7
2007,2232000,8
2007,828000,9
2007,351000,10
2007,723000,11
2007,905000,12
2007,1350000,13
2007,718000,14
2007,1016000,15
2007,756000,16
2007,1023000,17
2007,1331000,18
2007,733000,19
2007,936000,20
2007,587000,21
2007,357000,22
2007,1241000,23
2007,2027000,24
2007,1321000,25
2007,1086000,26
2007,813000,27
2007,925000,28
2007,2645000,29
2007,1796000,30
2007,1156000,31
2007,888000,32
2007,1242000,33
2007,1850000,34
2007,1978000,35
2007,1062000,36
2007,1038000,37
2007,1160000,38
2007,2090000,39
2007,3580000,40
2007,1610000,41
2007,1540000,42
2007,990000,43
2007,1110000,44
2008,4440000,0
2008,990000,1
2008,990000,2
2008,2520000,3
2008,3450000,4
2008,3450000,5
2008,2770000,6
2008,4440000,7
2008,3450000,8
2008,2080000,9
2008,2630000,10
2008,1970000,11
2008,1970000,12
2008,1970000,13
2008,990000,14
2008,990000,15
2008,4440000,16
2008,4440000,17
2008,3450000,18
2008,740000,19
2008,490000,20
2008,3450000,21
2008,3450000,22
2008,1100000,23
2008,1230000,24
2008,4720000,25
2008,2500000,26
2008,2090000,27
2008,140000,28
2008,570000,29
2008,540000,30
2008,430000,31
2008,830000,32
2008,690000,33
2008,1930000,34
2008,1210000,35
2008,510000,36
2008,1270000,37
2009,432000,0
2009,325000,1
2009,303000,2
2009,14000,3
2009,42000,4
2009,39000,5
2009,38000,6
2009,189000,7
2009,29000,8
2009,16000,9
2009,30000,10
2009,67000,11
2009,196000,12
2009,49000,13
2009,146000,14
2009,80000,15
2009,38000,16
2009,167000,17
2009,103000,18
2009,203000,19
2009,161000,20
2009,20000,21
2009,97000,22
2009,70000,23
2009,365000,24
2009,224000,25
2011,30800000,0
2011,37500000,1
2011,37900000,2
2011,30800000,3
2011,96600000,4
2011,97100000,5
2011,93400000,6
2011,67300000,7
2011,99500000,9
2011,50400000,10
2011,92900000,11
2011,81700000,12
2011,69600000,13
2011,97900000,14
2011,97700000,15
2011,73200000,16
2011,74400000,17
2012,48,0
2012,19209,1
2012,385,2
2012,9,3
2012,51,4
2012,47564,5
2012,146,6
2012,30,7
2012,39,8
2012,134562,9
2012,1269,10
2012,29,11
2012,123,12
2012,70003,13
2012,566,14
2012,40,15
2012,92,16
2012,105393,17
2012,1040,18
2012,24,19
2012,333,20
2012,78638,21
2012,388,22
2012,16,23
2012,46,24
2012,112411,25
2012,5473,26
2012,105,27
2012,209,28
2012,160719,29
2012,4349,30
2012,353,31
2012,98,32
2012,332290,33
2012,20043,34
2012,1098,35
2012,551,36
2012,676841,37
2012,94841,38
2012,11238,39
2012,4185,40
2012,940551,41
2012,259555,42
2012,24862,43
2012,3046,44
2012,1471594,45
2013,59000,0
2013,44000,1
2013,120000,2
2013,107000,3
2013,86000,4
2013,72000,5
2013,155000,6
2013,95000,7
2013,75000,8
2013,35000,9
2013,205000,10
2013,279000,11
2013,64000,12
2013,36000,13
2013,76000,14
2013,66000,15
2013,227000,16
2013,221000,17
2013,71000,18
2013,34000,19
2013,109000,20
2013,114000,21
2013,120000,22
2013,182000,23
2013,95000,24
2013,219000,25
2013,307000,26
2013,133000,27
2013,222000,28
2013,774000,29
2013,279000,30
2013,170000,31
2013,171000,32
2013,283000,33
2013,389000,34
2013,318000,35
2013,262000,36
2013,292000,37
2013,768000,38
2013,371000,39
2013,385000,40
2013,344000,41
2013,286000,42
2013,380000,43
2015,3573,0
2015,6583,1
2015,643530,2
2015,102262,3
2015,7990,4
2015,15612,5
2015,1040683,6
2015,186613,7
2015,6494,8
2015,18191,9
2015,1591012,10
2015,114387,11
2015,11816,12
2015,4809,13
2015,1107486,14
2015,361598,15
2015,12268,16
2015,7172,17
2015,1836088,18
2015,682030,19
2015,11510,20
2015,9060,21
2015,740000,22
2016,272000,0
2016,824000,1
2016,940000,2
2016,486000,3
2016,307000,4
2016,1066000,5
2016,480000,6
2016,393407,7
2016,219395,8
2016,420850,9
2016,706920,10
2016,510515,11
2016,87077,12
2016,370018,13
2016,448144,14
2016,819260,15
2016,799332,16
2016,273161,17
2016,935535,18
2016,558370,19
2016,597467,20
2016,848215,21
2016,619180,22
2016,319159,23
2016,599060,24
2016,565302,25
2016,654582,26
2016,633068,27
2016,775876,28
2016,674497,29
2016,782824,30
2016,719881,31
2016,819766,32
2016,566338,33
2016,926374,34
2016,397121,35
2016,1126228,36
2016,517672,37
2016,1391176,38
2016,1104597,39
2016,864620,40
2016,1020689,41
2016,2159740,42
2017,1124000,0
2017,706000,1
2017,1506000,2
2017,1054000,3
2017,765000,4
2017,444000,5
2017,979000,6
2017,771000,7
2017,393000,8
2017,623000,9
2017,970000,10
2017,868000,11
2017,546000,12
2017,244000,13
2017,635000,14
2017,1043000,15
2017,1098000,16
2017,624000,17
2017,554000,18
2017,549000,19
2017,224000,20
2017,565000,21
2017,742000,22
2017,510000,23
2017,310000,24
2017,173000,25
2017,320000,26
2017,310000,27
2017,556000,28
2017,340000,29
2017,297000,30
2017,598000,31
2017,963000,32
2017,572000,33
2017,305000,34
2017,272000,35
2017,824000,36
2017,940000,37
2017,486000,38
2017,307000,39
2017,1066000,40
2017,480000,41
2017,382000,42
2017,163000,43
2017,158000,44
2018,83000,0
2018,68000,1
2018,70000,2
2018,85000,3
2018,110000,4
2018,90000,5
2018,23000,6
2018,23000,7
2018,50000,8
2018,19000,9
2018,23000,10
2018,110000,11
2018,69000,12
2018,50000,13
2018,11000,14
2018,50000,15
2018,50000,16
2018,198000,17
2018,110000,18
2018,70000,19
2018,135000,20
2018,76000,21
2018,170000,22
2018,91000,23
2018,63000,24
2018,61000,25
2018,129000,26
2018,84000,27
2018,20000,28
2018,129000,29
2018,214000,30
2018,214000,31
2018,200000,32
2018,89000,33
2018,250000,34
2018,199000,35
2018,200000,36
2018,207000,37
2018,167000,38
2018,149000,39
2018,260000,40
2018,220000,41
2018,220000,42
2018,100000,43
2018,56000,44
2019,9602,0
2019,59872,1
2019,86064,2
2019,54840,3
2019,20513,4
2019,21006,5
2019,75144,6
2019,31129,7
2019,22684,8
2019,19202,9
2019,61946,10
2019,42436,11
2019,23291,12
2019,25472,13
2019,65925,14
2019,74169,15
2019,16529,16
2019,21084,17
2019,54651,18
2019,53994,19
2019,15416,20
2019,28455,21
2019,29197,22
2019,20727,23
2019,20717,24
2019,15960,25
2019,24469,26
2019,107560,27
2019,74576,28
2019,12339,29
2019,33400,30
2019,164138,31
2019,39143,32
2019,12495,33
2019,38474,34
2019,66772,35
2019,33363,36
2019,23035,37
2019,45943,38
2019,112655,39
2019,221128,40
2019,17721,41
2019,56877,42
2019,54679,43
2019,55501,44
2019,42859,45
2019,63584,46
2020,12012,0
2020,276137,1
2020,28576,2
2020,34069,3
2020,16672,4
2020,87905,5
2020,18336,6
2020,1470,7
2020,16888,8
2020,120605,9
2020,23106,10
2020,1339,11
2020,8625,12
2020,108809,13
2020,14835,14
2020,2904,15
2020,1340,16
2020,13970,17
2020,6396,18
2020,11780,19
2020,903,20
2020,59621,21
2020,18256,22
2020,51215,23
2020,2487,24
2020,155944,25
2020,22466,26
2020,33162,27
2020,6988,28
2020,72411,29
2020,27952,30
2020,48423,31
2020,9858,32
2020,75265,33
2020,2623,34
2020,15319,35
2020,24587,36
2020,128129,37
2020,15843,38
2020,81913,39
2020,91009,40
2020,222100,41
2020,48912,42
2020,86807,43
2020,40830,44
2020,491457,45
2020,14466,46
2024,205000,0
2024,102000,1
2024,51000,2
2024,102000,3
2024,102000,4
2024,57000,5
2024,104000,6
2024,225000,7
2024,25000,8
2024,72000,9
2024,179000,10
2024,163000,11
2024,95000,12
2024,47000,13
2024,102000,14
2024,95000,15
2024,88000,16
2024,91000,17
2024,69000,18
2024,43000,19
2024,109000,20
2024,192000,21
2024,191000,22
2025,225000,0
2025,25000,1
2025,72000,2
2025,210000,3
2025,163000,4
2025,122000,5
2025,62000,6
2025,116000,7
2025,105000,8
2025,96000,9
2025,104000,10
2025,81000,11
2025,50000,12
2025,117000,13
2025,203000,14
2025,200000,15
2025,79000,16
2025,107000,17
2025,104000,18
2025,181000,19
2025,189000,20
2025,163000,21
2025,306000,22
2025,198000,23
2025,527000,24
2025,307000,25
2025,289000,26
2025,213000,27
2025,151000,28
2025,153000,29
2025,203000,30
2025,278000,31
2025,309000,32
2026,900000,0
2026,600000,1
2026,200000,2
2026,600000,3
2026,200000,4
2026,790000,5
2026,440000,6
2026,230000,7
2026,150000,8
2026,170000,9
2026,1380000,10
2026,600000,11
2026,400000,12
2026,600000,13
2026,600000,14
2026,600000,15
2026,200000,16
2026,200000,17
2026,200000,18
2026,780000,19
2026,400000,20
2026,900000,21
2026,900000,22
2026,420000,23
2026,510000,24
2026,770000,25
2026,350000,26
2026,890000,27
2026,740000,28
2026,1000000,29
2026,200000,30
2026,650000,31
2026,1060000,32
2026,460000,33
2026,80000,34
2026,420000,35
2026,210000,36
2026,300000,37
2027,743000,0
2027,998000,1
2027,206000,2
2027,651000,3
2027,1056000,4
2027,459000,5
2027,77000,6
2027,425000,7
2027,215000,8
2027,280000,9
2027,219000,10
2027,2304000,11
2027,349000,12
2027,255000,13
2027,388000,14
2027,473000,15
2027,996000,16
2027,705000,17
2027,239000,18
2027,71000,19
2027,160000,20
2027,735000,21
2027,530000,22
2028,200000,0
2028,650000,1
2028,1060000,2
2028,460000,3
2028,80000,4
2028,425000,5
2028,215000,6
2028,280000,7
2028,219000,8
2028,2304000,9
2028,349000,10
2028,255000,11
2028,388000,12
2028,473000,13
2028,997000,14
2028,704000,15
2028,239000,16
2028,71000,17
2028,160000,18
2028,735000,19
2028,530000,20
2028,79000,21
2028,39000,22
2028,62000,23
2028,429000,24
2028,356000,25
2028,202000,26
2028,82000,27
2028,1707000,28
2028,3335000,29
2028,1328000,30
2028,1186000,31
2028,1001000,32
2028,1270000,33
2028,1006000,34
2028,1016000,35
2028,687000,36
2028,654000,37
2028,1680000,38
2028,730000,39
2028,2480000,40
2028,2170000,41
2028,1410000,42
2028,1080000,43
2028,1300000,44
2031,36000,0
2031,67000,1
2031,16000,2
2031,74000,3
2031,37000,4
2031,95000,5
2031,68000,6
2031,68000,7
2031,251000,8
2031,74000,9
2031,49000,10
2031,49000,11
2031,38000,12
2031,135000,13
2031,78000,14
2031,119000,15
2031,386000,16
2031,180000,17
2031,240000,18
2031,409000,19
2031,357000,20
2031,156000,21
2031,248000,22
2031,222000,23
2031,198000,24
2031,243000,25
2031,199000,26
2031,187000,27
2031,222000,28
2032,14898,0
2032,8084,1
2032,16806,2
2032,8101,3
2032,15460,4
2032,5194,5
2032,13837,6
2032,13371,7
2032,5931,8
2032,11395,9
2032,21813,10
2032,5074,11
2032,4295,12
2032,2391,13
2032,9467,14
2032,9030,15
2032,717,16
2032,7705,17
2032,10138,18
2032,11958,19
2032,2320,20
2032,31974,21
2032,5252,22
2032,2696,23
2032,15214,24
2032,25728,25
2032,37026,26
2032,17186,27
2032,29407,28
2032,31701,29
2032,43015,30
2032,26256,31
2032,44528,32
2032,23370,33
2032,136328,34
2032,28413,35
2032,31598,36
2032,23413,37
2032,50269,38
2032,31962,39
2032,28584,40
2032,10868,41
2032,8658,42
2032,18317,43
2032,25194,44
2033,10471000,0
2033,14493000,1
2033,7002000,2
2033,3584000,3
2033,37132000,4
2033,9843000,5
2033,5233000,6
2033,19400000,7
2033,38817000,8
2033,43627000,9
2033,25961000,10
2033,57578000,11
2033,19859000,12
2033,43047000,13
2033,27036000,14
2033,53003000,15
2033,27213000,16
2033,58644000,17
2033,38380000,18
2033,45937000,19
2033,20270000,20
2033,21770000,21
2033,29530000,22
2033,22200000,23
2033,21660000,24
2033,18220000,25
2033,42910000,26
2033,46070000,27
2033,38820000,28
2034,3717000,0
2034,1782000,1
2034,1483000,2
2034,101000,3
2034,452000,4
2034,458000,5
2034,227000,6
2034,516000,7
2034,571000,8
2034,1383000,9
2034,773000,10
2034,289000,11
2034,960000,12
2034,2209000,13
2034,1016000,14
2034,461000,15
2034,874000,16
2034,721000,17
2034,1076000,18
2034,675000,19
2034,1209000,20
2034,516000,21
2034,649000,22
2034,604000,23
2034,1162000,24
2034,851000,25
2066,45000000,0
2066,47000000,1
2066,27000000,2
2066,34000000,3
2066,81000000,4
2066,58000000,5
2066,54000000,6
2066,86000000,7
2066,85000000,8
2066,117000000,9
2066,66000000,10
2066,72000000,11
2066,139000000,12
2066,75000000,13
2066,149000000,14
2066,197000000,15
2066,212000000,16
2066,208000000,17
2066,166000000,18
2066,145000000,19
2066,190000000,20
2066,247000000,21
2066,279000000,22
2096,17141,0
2096,19811,1
2096,12333,2
2096,9655,3
2096,6137,4
2096,16922,5
2096,9028,6
2096,10629,7
2096,8862,11
2096,11259,12
2096,10317,13
2096,7393,14
2096,7081,15
2096,6367,16
2096,6455,17
2096,4624,18
2096,5334,19
2096,5745,20
2096,5387,21
2096,6104,22
2097,30325,0
2097,25531,1
2097,20988,2
2097,10879,3
2097,13028,4
2097,15533,5
2097,11458,6
2097,10574,10
2097,12149,11
2097,14431,12
2097,11318,13
2097,5434,14
2097,5891,15
2097,6765,16
2097,5548,17
2097,4904,18
2097,6101,19
2097,6386,20
2097,5741,21
2097,5117,22
2098,29502,0
2098,23817,1
2098,16361,2
2098,12530,3
2098,11874,4
2098,16498,5
2098,14705,6
2098,14663,10
2098,13500,11
2098,11431,12
2098,10498,13
2098,9001,14
2098,6935,15
2098,5138,16
2098,3896,17
2098,4956,18
2098,4834,19
2098,2971,20
2098,3820,21
2098,5880,22
2721,21000,0
2721,12000,1
2721,24000,2
2721,50000,3
2721,80000,4
2721,80000,5
2721,90000,6
2721,69000,7
2721,80000,8
2721,93000,9
2721,72000,10
2721,27000,11
2721,14000,12
2721,16000,13
2721,38000,14
2721,5000,15
2721,153000,16
2721,145000,17
2721,106000,18
2721,46000,19
2721,23000,20
2721,2000,21
2721,4000,22
2721,8000,23
2721,7000,24
2721,60000,25
2721,46000,26
2721,50000,27
2721,103000,28
2721,87000,29
2721,68000,30
2721,17000,31
2721,10000,32
2721,17000,33
2721,16000,34
2721,15000,35
2721,46000,36
2721,55000,37
2721,137000,38
2721,137000,39
2721,95000,40
2721,37000,41
2721,22000,42
2721,50000,43
2721,54000,44
2721,65000,45
2721,60000,46
2721,81000,47
2721,95000,48
2721,56000,49
2721,18000,50
2721,5000,51
2721,2000,52
2721,15000,53
2721,2000,54
2721,6000,55
2721,45000,56
2722,49000,0
2722,21000,1
2722,9000,2
2722,7000,3
2722,5000,4
2722,5000,5
2722,11000,6
2722,22000,7
2722,33000,8
2722,33000,9
2722,27000,10
2722,18000,11
2722,8000,12
2722,4000,13
2722,4000,14
2722,4000,15
2722,20000,16
2722,35000,17
2722,68000,18
2722,70000,19
2722,40000,20
2722,22000,21
2722,9000,22
2722,5000,23
2722,4000,24
2722,10000,25
2722,18000,26
2722,19000,27
2722,43000,28
2722,37000,29
2722,22000,30
2722,15000,31
2722,10000,32
2722,8000,33
2722,8000,34
2722,30000,35
2722,52000,36
2722,75000,37
2722,80000,38
2722,33000,39
2722,20000,40
2722,13000,41
2722,7000,42
2722,6000,43
2722,10000,44
2722,20000,45
2722,35000,46
2722,55000,47
2722,40000,48
2722,28000,49
2722,16000,50
2722,5000,51
2722,6000,52
2722,10000,53
2722,21000,54
2722,35000,55
2722,50000,56
2726,1.6,0
2726,1.5,1
2726,1.1,2
2726,0.8,3
2726,0.6,4
2726,1,5
2726,1.6,6
2726,1.1,7
2726,0.9,8
2726,0.85,9
2726,1,10
2726,1.05,11
2726,1.5,12
2726,2.5,13
2726,3.5,14
2726,1.5,15
2726,1.9,16
2726,1.25,17
2726,1.25,18
2726,1.6,19
2726,2,20
2726,1.9,21
2726,2.55,22
2726,2.4,23
2726,1.7,24
2726,1.6,25
2726,1.5,26
2726,1.55,27
2726,2,28
2726,1.8,29
2726,1.3,30
2726,1.1,31
2726,1.2,32
2726,1,33
2726,2,34
2726,1.5,35
2726,1.2,36
2726,1.7,37
2726,1,38
2726,0.7,39
2726,0.2,40
2726,0.45,41
2726,0.5,42
2726,0.45,43
2726,1,44
2726,0.9,45
2732,7,0
2732,2,1
2732,6,2
2732,18,3
2732,25,4
2732,21,5
2732,35,6
2732,35,7
2732,40,8
2732,34,9
2732,32,10
2732,9,11
2732,9,12
2732,7,13
2732,5,14
2732,6,15
2732,8,16
2732,18,17
2732,30,18
2732,36,19
2732,30,20
2733,27,0
2733,48,1
2733,42,2
2733,57,3
2733,69,4
